"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.9363399716035,55.4690366399295,202.005412028182,345.985980203736,187.135622128393,696.488856364491,4570.98817478218,601.041056790984,283.50819958379,307.113759753322,2121.26269553912,3152.64844788459,3853.63337760533,1886.67798864795,1745.95726530186,1984.98075165831,2790.37267389589,5071.50217369853,4066.67849669581,3646.48520505118,4227.74654661966,127.969583952878,231.517696610438,448.406059768815,1155.51300511588,2263.04119575398,3460.3815797829,3475.53949051501,4827.69619548982,11918.2114851947,12200.3616545836,10481.4574375406,6055.97730824763,181.315907321564,605.08585853794,2192.47447573658,4855.0376448736,6918.85827348498,5420.20479806384,4762.5369704174,867.341938451933,14805.857506803,11125.557201458,4697.98140292676,1953.99523513262
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5519375831559,133.742444042039,380.546540928961,147.06631696937,583.047739255341,2732.23702235416,422.67506654358,293.96473414565,281.265987626962,1309.89244523249,1923.64745867944,2385.83380382249,1430.54975044713,1120.56102160945,1384.09343009491,1815.26915914645,3151.1218876437,2620.93708889022,2719.29449824479,3554.84676743373,138.54839965314,242.803016095049,410.098868077378,861.92520374356,1617.34795324412,2371.80028691218,2448.26221142727,3396.13921577859,7131.58485769655,7959.51988752216,7215.1086212797,4340.47641382996,206.073423439357,603.189608212712,1560.34543808471,3235.81045776918,4620.57805424961,4208.91150802385,4067.34785409059,800.409147734859,9473.52142520923,7756.16617293076,3990.72634366431,1836.87884741844
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.438950765074,295.788794184563,101.159244879792,417.914844600534,1666.71845733783,373.738340819965,229.834250667117,224.983788356068,844.710685617621,1149.9193882307,1476.0400086614,985.754107098492,701.449676075054,936.254801821988,1146.76996499643,1909.51146467395,1614.24442862571,1850.71477682963,2839.24427220328,133.770570007168,238.532260707876,317.541755074142,596.20781385672,1084.84678902181,1554.15891101209,1623.99809392399,2238.57736084658,4218.55495388171,5009.23011634063,4741.28187162253,2976.24768322973,209.660081091948,451.054131020681,1014.30592920182,2067.3859285606,2974.15033711412,3047.90543068345,3254.30561149486,643.670563384564,5930.2969526428,5196.23795944984,3177.10678555832,1556.98775365698
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199.603525723186,85.13448554324,363.782398667841,3167.60522774737,659.120944877441,416.765877520171,162.169733848227,1634.93682798436,2159.97514389835,2894.04970914178,1632.69168063755,1159.02178685673,1415.28200025513,1789.41052339003,3410.98242504869,2923.43073574151,2780.36886662318,3824.80303482174,92.9497770255858,190.395124596787,428.420194898199,933.897727000949,1917.68463243434,2750.71209541063,2720.72219026865,3621.88516661946,8437.35886021274,9163.21321602119,8353.47408707514,5062.14586436629,238.255571759031,664.196810544128,1702.85963236394,3569.2228282004,5346.79654510026,4740.36608982746,4586.91993723009,875.886009712267,11700.070933515,9250.836975959,4423.48061532111,2058.41565282636
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310.46343631567,270.400620776063,4309.93430519153,748.829379268636,372.659928984445,197.023267054776,2197.89076746161,3133.35984248139,3780.81100219456,1864.45776427155,1716.8829555069,1715.63429376101,2400.61261713841,4428.18675413693,3731.72604499288,2850.89109680766,4076.28792768534,88.4099381576429,106.670729366536,404.08616472473,1124.60202038871,2319.311103893,3444.74303931286,3033.36782462831,4038.83334165035,11549.4035633204,11460.5493072943,10353.1116825754,6142.12297585897,157.220547442369,592.191568258134,2072.88542847096,4501.68051059764,6713.60724275831,5418.58203920781,4992.64904389491,856.669134553577,15379.7876674848,11495.2065352309,4772.68569301554,2079.17951143544
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,640.607927191401,6374.12272943216,783.142116845934,726.653824189603,390.035722093882,3429.51233523692,4157.17512548443,5428.60393282727,2518.97281717871,2536.5199513316,2634.93378791614,3412.41633068964,6356.52230723636,5218.63126807779,4389.37457365152,4824.48455255307,61.8014514156044,313.053397741818,723.19272605338,1605.21522473733,3101.37915010731,4513.70532178662,4531.00275028533,5952.87156388607,14931.6640590068,14794.2708056134,12424.8194568872,7296.11274432697,240.94427665906,864.418314361668,2865.17732162905,6039.91016851347,8627.9929087895,6401.96625857331,5486.16861894762,1153.47321613944,18312.4778219222,13325.3872326966,5431.27943807049,2310.86330355938
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5029.27202246554,2172.28669282354,605.97164969058,193.6781195353,2234.2719082244,3254.95254109735,4175.72487537675,1629.67204328531,1805.29221271528,1474.1989601271,2109.56464365397,4856.12599802478,3816.63371486124,2541.15118332713,3732.5953647176,165.702908609475,208.450292159993,285.88454778236,800.844685380648,2150.45776259552,3444.17053383885,2938.72047384078,4085.76386883221,15630.4847777647,13996.6167632691,11823.709377235,6178.46642380152,214.449072563011,459.570195068189,1811.76563622223,4697.24477650566,7524.0838543431,5359.03512375837,4814.35387368455,648.659153871181,19715.0626104926,13208.6194058002,4602.26967823597,1937.49127482649
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26305.8519541808,11830.7890724248,4005.10772557922,8103.42810023963,3305.03380949686,1335.59901512167,472.842303322133,5549.17203832307,757.82252160542,1218.95707467513,1754.77280862371,797.570435014259,850.398845774035,1502.46626088065,1506.29485354574,2707.64103965236,2047.27844715641,1109.80122629639,593.966813419879,623.353682569746,549.139512679438,1024.15589179939,26408.0724361682,11631.2998040765,8640.91583922918,2359.81507736007,2012.31692409445,584.395577059469,730.744421289588,874.205463951815,3034.89360516507,2252.47855523455,2626.60430197454,150.841755193962,24538.3240190509,10313.4153262181,2296.00699140301,965.710862728985
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2229.17797553677,1421.10730725151,13725.0571284047,17584.2904975794,19054.258122315,5716.15489480618,10579.3870338486,7120.45444635139,11516.1724125701,23957.0059166455,17376.0011153475,9610.29047808426,7414.80669417204,101.69960531755,434.83932445872,1846.38233887405,4304.33873351852,7581.78705197439,11201.5136197373,11116.4549160787,14084.3864400588,53883.8114770811,38886.6854330831,27911.2235039296,14631.8186558438,209.421632091425,1843.49398338201,7899.83463806932,15988.2540348695,21180.07178672,11554.4831809487,8346.12010817926,2075.74747113565,46852.3720980746,27796.8659747998,8406.22449591648,3327.65007586815
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195.318298983096,4114.78112307542,6735.21342374848,7987.79219312597,1934.20354528866,2991.81201085217,2302.60885412865,4438.82221846535,11324.9634859957,7641.25878664011,4446.72917416127,4243.74834846358,174.401121480432,134.144118220617,136.441815144927,991.626604585491,2718.6044045835,4858.91630613198,4723.47160458186,7006.18449591192,32668.0676734276,24605.5495590334,17512.6360942522,8312.75883847137,127.762803573642,389.22077196411,2697.87528983793,7780.55237123867,11708.2124678272,6537.93242746906,5097.96651409508,622.0718687628,31310.0657131032,17998.0153180341,4984.51082071505,1839.75261233982
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1547.2277614123,2559.10085375331,3388.91355503113,1445.27986502885,1116.6904222156,1236.35101916278,1880.09642267373,4311.03825486956,3442.06145062851,2713.27938063226,3700.08986325865,143.227678958007,90.6744881327146,142.769384015479,647.511466932575,1827.72250020814,2983.00130301194,2753.12829758944,3931.42745217256,12881.3080560761,12503.522420384,10732.3950541918,5824.04066444715,186.250279522547,421.437609443071,1589.14663625651,4213.90829256009,6666.29485058298,5097.18582108789,4628.40637104966,604.382098227965,16775.5497627564,11821.1455036228,4421.67811782721,1850.78134862694
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2821.10034620965,2991.91174923188,404.61947755256,1400.72410067938,310.689145796379,1429.5289216233,7248.97119424097,3070.71316925999,1798.68157161656,2378.18730730856,796.299911096628,1166.68596274816,515.005149177422,105.690665114944,557.480190788738,1589.05120916252,1433.35496173013,3148.99278889009,44154.8358768839,21208.5547040461,13340.8545099257,4522.29057184897,926.639298042552,222.158765142113,549.695101001612,3373.13772395673,6853.62593955485,3727.14668952289,3413.75456216039,116.910725235667,32825.5778382141,14297.3904788315,3165.85823179285,1212.51485179445
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001.63856396597,141.883888207707,1731.09818827943,449.390827294716,536.080993238676,2204.45467661598,834.33686454453,1418.54512212767,1740.51086661562,1112.03801515954,2026.97965260989,1206.08818814078,406.302683060856,206.440872159929,529.459903262091,854.51728222094,2003.8197958151,19075.8749415312,12835.1533042694,8281.93729336049,2949.26455675392,1531.64883071567,284.753716314984,84.8996851507766,1349.01386196457,3718.02717625398,2437.84862253296,2612.30041194981,72.1050203863694,20473.8026485792,9646.90104544458,2339.34031219944,912.348079782876
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.284802458384,3239.67035593276,637.483085167853,1222.44768461921,1518.15450887556,446.228708032248,918.152267313907,1372.4158146118,1351.94952624624,2369.64530983,1577.13094230957,713.837702410739,109.756283852194,212.011897475934,255.730205875219,1143.60714860552,14148.9225688132,9649.13844015704,6850.77120815973,2163.26863758369,1721.61303206234,377.580083454114,278.125816476722,811.67461547421,2457.67058392604,1919.33769192415,2302.59606215807,47.2818206181217,16758.0605097926,8098.91660864837,1987.31456037818,810.916485467467
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,495.332998143677,249.553807078371,413.329633183175,513.380609752038,224.1623478557,586.484992441443,1299.10056228565,957.295940481545,1348.66006116322,676.119650213603,235.612352609164,11.8718708192824,151.631217593257,206.977777318229,704.528415500148,2885.60195845102,3605.07327706581,3325.85864415272,1466.33665345275,1098.37051348701,148.797360077837,51.2097097462514,501.54568405171,1246.60091063022,1442.02181498857,1989.62590802277,8.5555655692922,5520.37230471793,4155.36880638516,1717.62607798835,742.172839976548
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279.068709947329,969.382957147963,5281.64816430375,3003.88227121929,2198.94484418032,2559.15723853101,748.816855565425,1109.76894235778,472.373843383548,175.932520998565,725.729468459386,1646.87392114873,1853.66426478262,3392.98692693298,24983.7238287137,17683.0387500223,11914.6483866373,4795.35852773993,1000.28391748147,201.987799337757,567.744009878209,3165.43752176702,6378.76423336649,3801.71155537833,3472.07667789685,159.252515798534,25378.2810819666,12908.7218969394,3230.47955886594,1220.55202099074
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196.110390018987,1039.32140738985,755.012699457001,831.736062354443,1889.91724040699,869.68258433367,1168.79802570125,577.544708917061,180.588387937346,333.673065023383,679.102615183002,547.055244553894,1211.59098519063,7348.03248213032,7369.14366604335,6520.77343181622,2843.50061461996,1058.79436713237,236.977639818185,233.859376604542,1150.04175638741,2845.05943455083,2598.49494860371,2905.97166655967,99.3509153382574,11899.3459165336,7787.0446868765,2584.64639051408,1095.39437516166
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,924.359113160707,775.542672753581,881.312716924109,1889.59691172849,1024.05607746909,1661.0661491295,1020.94728843904,416.820186098433,569.155864904053,869.566937185279,779.198461750911,1338.70642108495,10457.9472967881,9116.51489539732,7553.9157671111,3028.12898031111,1395.58197140156,368.631328450066,328.90092454804,1203.54983559759,3382.20357106296,2721.82376251409,2982.70521937309,156.935843008907,16015.0014475625,9245.21151994732,2664.46465636772,1116.13012082491
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,395.838534285049,501.592610922481,1251.10998200073,1612.62935274647,3036.98551830523,2352.9538566525,1374.67726629388,735.840207991525,561.897293913626,416.51592398675,492.876101031449,11878.3336286201,7618.83856335799,6210.63193748466,2023.40066123668,2252.74959333468,627.370245370476,712.144594484018,394.034366411018,2106.40721747805,1834.46935310181,2365.8379258997,174.676538429266,17518.9460488198,8271.55790711489,1996.03411849786,860.71419786833
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,591.885193987197,1277.38818494598,1408.06700065669,2565.93200610755,1785.31420005151,881.261997217244,307.929351254399,259.171376059227,277.323151888037,743.389995046675,8137.8002756948,6699.25945933685,5396.88052313053,1736.58453841797,1884.94823157979,420.276334634807,305.761691584429,413.269175793284,1805.76149743921,1658.60538215958,2206.75641215431,88.3499835233614,13120.3316451049,7004.95471004819,1893.03914642057,803.728858882256
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1199.01792076243,1375.28855855181,2139.48491709353,1603.08415562967,1055.59856591257,786.6800831411,824.669632290751,240.015408713786,158.525699892691,4265.28569446018,3615.03500558018,4154.90893556312,1849.57925723291,1679.80073855049,541.357180207658,731.451407206775,742.023516335825,1682.81111715663,1708.9807927054,2348.33272822873,216.311605336496,8529.92916499727,5786.61684957592,1928.21979310367,906.012131407006
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2692.38712922249,3462.49968636563,2761.12911097284,2094.69678134428,1366.2660621124,1006.6884124625,1166.10214280949,936.803806611531,331.059338361892,174.363199889029,182.793330681428,333.987943611169,2979.70374613026,1556.43557311595,1578.63408606979,840.229618790002,428.282523892549,173.310452340982,377.084755339031,891.234518390492,451.780620200219,389.491596175428,141.623392005901,187.430230086525
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.6869332477986,258.666313096561,563.210806060171,1068.99614332094,1522.62783018744,1348.3765118999,1793.39129124777,3871.35367961837,4339.91100884946,4382.74521566397,2874.00429257148,55.4436998240167,433.546786499238,936.290607998608,1904.65395306636,2776.29135110187,2935.08706964159,3349.09717607088,645.039454655595,5707.40086139557,5081.83525118392,3144.54086437849,1679.31442540089
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208.839391319352,715.071022832555,1591.17703567646,2458.55671940248,2109.92984867788,2956.55370657815,8256.96912222998,8541.1795164057,8054.33914716807,4757.0977884596,56.8609391390174,493.794196696843,1445.07066055449,3296.07622948262,4966.27153174681,4434.01453579579,4364.2865512909,677.148586334218,11475.0810950676,9032.84974328291,4116.40711228287,1894.29859925338
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.112964737638,857.97664139309,1638.14012820396,1422.78188450728,2357.83526740902,8005.47561066387,8302.29163032613,7438.81089647865,3949.49787433312,233.225395939881,155.489061308466,732.237312039623,2508.00256366553,4214.93416825058,3603.97341019591,3592.44491408866,289.318693527967,11361.5764595511,8404.4871671411,3357.81895935965,1417.26386123225
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314.756070424135,837.596705336278,757.23690942376,1588.35198214225,6790.42851148643,7135.6101663598,6242.94705714828,2923.48525232614,633.438630733251,101.666440545575,204.598601869043,1517.93643871773,3077.4771003273,2716.05782317623,2933.93362841557,100.746838856789,10383.6368678466,7285.14193983414,2679.44158682641,1120.52721425568
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.465077572858,277.212468289793,920.198013565909,4041.35348352089,4724.72030001107,4093.07611965995,1665.4094237702,1260.62822334053,205.906102544716,86.0545484894293,626.882935399475,1524.72841711964,1593.09879247804,2072.39382026283,11.9780683911237,7147.64744043132,4968.10818715982,1801.14265141925,754.786968691965
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.742289586288,701.611959437491,2658.96172026405,3495.75081506525,3057.83133881765,1079.84294972245,1922.84465409807,462.373577501463,332.432208779564,208.721799648448,770.806529987621,1084.49939288048,1723.89400961061,78.345368860766,5923.1678372291,3989.25556511349,1429.2033087042,627.302370053489
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285.025493823616,4709.67095335868,4497.62625775298,4372.324680746,1695.62491835479,1633.91026794193,391.149601474767,354.573613094561,474.456095529642,1440.01515830832,1565.490815912,2158.29263877491,68.68040160102,8988.55910312098,5728.98049037251,1780.75532714395,787.5837139353
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3647.69138006428,3014.94091211752,3663.10036077983,1504.35931400137,2300.5979238864,767.571497573702,1007.0515882943,459.506968366279,1143.05901316119,1347.6430601264,2061.18108516447,249.328892357363,8381.99023989952,5317.29454927981,1619.23161714038,771.058389994277
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1420.38785212822,715.743674904609,434.706363587742,5699.81919462988,2279.19345154924,5508.30564749443,2254.47466552078,506.77946825584,174.477940777981,895.827763380472,909.814634580645,4502.83331482695,1965.77331251835,585.670959773612,321.362846177424
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,743.816559873202,555.711593773776,6071.45435807992,2785.66921801366,5936.98405133811,2807.11345731144,1078.88418566547,267.598542292899,912.957090298148,1257.82229611727,3997.7817819442,2087.76816713142,552.636970736046,368.983093559859
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,508.280204688126,5926.23259861802,2795.13783724033,5064.7125673922,2830.66752771355,1186.00742350937,73.538414056394,452.476665028166,1374.19720534067,762.238653042143,452.289838532643,236.44636132181,178.441502702837
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3619.24170334405,1558.28637246016,2160.18034501558,931.039582886068,291.769966018096,158.401583119918,743.151071046804,689.447046032117,1216.35908225056,955.557561418157,561.119845059136,333.689656813222
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,427.368082181135,1166.68046398411,2544.73129573547,3713.45763688268,3559.78345678302,3726.19961322945,623.806908081918,7999.64118247503,6713.54273049127,3514.01662307659,1713.76070602575
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.119202578911,754.853733497786,1373.5957037198,1584.47405714269,2127.01724793177,76.3661524136108,3982.98776468453,3449.63839669826,1904.27153055499,878.332905926695
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,794.454081717901,2100.57802159766,1962.13058609106,2384.16209643644,29.759027881083,9429.34163010637,6226.80201960579,2094.75097526416,868.316888940858
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,509.468132884853,960.751055889158,1722.19981538144,206.754069517078,6702.47645457626,4177.02650747634,1374.66511077058,643.473263099237
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312.199530545662,1102.87055262964,482.579981127002,3388.25424394763,2154.49496775634,778.293431799525,412.510702308863
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450.780341223834,790.756773185493,354.995243255213,312.848696033921,247.782727778208,181.414286526175
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1444.31456482746,210.607724567998,188.810463619549,97.0161801109672,35.0453513638832
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1984.71643266665,1836.28907783996,1195.46570952547,624.789146842357
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.7603314160089,162.505907335737,75.776479745909
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.856647592892,80.3349770149258
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.3858210471867
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
